benign_1,64.58302307128906,16.876054763793945 
benign_1,64.29414367675781,16.874710083007812 
benign_1,63.53226852416992,16.871156692504883 
benign_1,62.94855880737305,16.868724822998047 
benign_1,62.644287109375,16.867462158203125 
benign_1,61.99278259277344,16.86463165283203 
benign_1,61.29047393798828,16.861696243286133 
benign_1,60.5212287902832,16.858911514282227 
benign_1,59.37007141113281,16.854496002197266 
benign_1,57.95742416381836,16.849536895751953 
benign_1,57.220008850097656,16.846721649169922 
benign_1,56.60552978515625,16.844799041748047 
benign_1,56.24673843383789,16.84359359741211 
benign_1,55.66835403442383,16.841827392578125 
benign_1,54.97002410888672,16.839725494384766 
benign_1,54.33440399169922,16.837736129760742 
benign_1,53.70970153808594,16.83566665649414 
benign_1,53.330570220947266,16.834367752075195 
benign_1,52.70538330078125,16.832386016845703 
benign_1,52.10326385498047,16.830060958862305 
benign_1,51.77835464477539,16.8289737701416 
benign_1,51.08106231689453,16.82668113708496 
benign_1,50.76433563232422,16.825786590576172 
benign_1,50.40998458862305,16.82474708557129 
benign_1,49.74237060546875,16.822797775268555 
benign_1,49.08861541748047,16.821117401123047 
benign_1,48.486907958984375,16.819578170776367 
benign_1,47.8758430480957,16.817787170410156 
benign_1,47.30345916748047,16.8161563873291 
benign_1,46.6407470703125,16.81446075439453 
benign_1,46.04147720336914,16.812633514404297 
benign_1,45.43794250488281,16.811267852783203 
benign_1,44.80128479003906,16.80952262878418 
benign_1,44.20325469970703,16.808208465576172 
benign_1,43.88495635986328,16.807523727416992 
benign_1,43.28819274902344,16.80584716796875 
benign_1,42.69155502319336,16.804195404052734 
benign_1,42.43525695800781,16.803438186645508 
benign_1,41.87404251098633,16.80169105529785 
benign_1,41.55780029296875,16.800783157348633 
benign_1,41.0372314453125,16.79939842224121 
benign_1,40.524349212646484,16.798141479492188 
benign_1,39.95977783203125,16.79673957824707 
benign_1,39.25535202026367,16.794904708862305 
benign_1,38.30996322631836,16.792009353637695 
benign_1,37.72251892089844,16.789867401123047 
benign_1,37.01681137084961,16.78763198852539 
benign_1,36.34199142456055,16.78590965270996 
benign_1,35.531761169433594,16.78371238708496 
benign_1,34.69450759887695,16.781476974487305 
benign_1,34.04954528808594,16.780498504638672 
benign_1,33.046653747558594,16.777551651000977 
benign_1,32.234230041503906,16.77513885498047 
benign_1,31.001771926879883,16.7712345123291 
benign_1,30.45229148864746,16.76959991455078 
benign_1,29.731130599975586,16.76750946044922 
benign_1,28.405101776123047,16.763916015625 
benign_1,27.793739318847656,16.762561798095703 
benign_1,27.203319549560547,16.760969161987305 
benign_1,26.593095779418945,16.759214401245117 
benign_1,26.047035217285156,16.757781982421875 
benign_1,25.50643539428711,16.756059646606445 
benign_1,25.05173683166504,16.7545166015625 
benign_1,24.503150939941406,16.752899169921875 
benign_1,23.90863800048828,16.75130271911621 
benign_1,23.370790481567383,16.749988555908203 
benign_1,22.82573699951172,16.74854278564453 
benign_1,22.27446174621582,16.746952056884766 
benign_1,21.69774055480957,16.745399475097656 
benign_1,21.417449951171875,16.744522094726562 
benign_1,20.87957191467285,16.742687225341797 
benign_1,20.29755973815918,16.74094009399414 
benign_1,19.646133422851562,16.7392520904541 
benign_1,19.006792068481445,16.737722396850586 
benign_1,18.43824005126953,16.736125946044922 
